,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
24,9tZU68QNvC8,Vishal Mishra - Aaj Bhi (Studio Version) | VYRL Originals,1324517,42137,769,0,823
25,kTDxhhtTQJw,Dil Hai Ki Maanta Nahi | Vishal Mishra | Random Jam,1575841,91477,1682,0,1070
26,Dn0CgKswKa4,"Teri Hogaiyaan - Broken But Beautiful Season 2 | Vikrant Massey, Harleen Sethi | Vishal Mishra",2302553,35299,654,0,332
27,AOa1JEs2qgo,Kaise Hua | Vishal Mishra | Live | Delhi Concert,162508,11993,39,0,392
28,n8Z--NVvDRM,वीडियो बना के कर दोगी VIRAL | Cooli No. 1 | Vishal Mishra Dance Video Hit Song 2019,11100157,60834,6617,0,2405
29,9HoMDNibhI0,Main Taare | Vishal Mishra |Studio Version| Notebook | Salman Khan,723927,24972,191,0,654
30,oYcjk1DfqiU,Zaroori Tha | Vishal Mishra Mishra | Random Jam,1849579,121421,1215,0,1771
31,I7NC-quryJQ,Sach Keh Raha Hai Deewana | Part 2 | Vishal Mishra | On Public Demand,137084,13667,92,0,393
32,CSL-nexCWC8,Teri Hogaiyaan | Music Video | Vishal Mishra | Broken But Beautiful Season 2 | Streaming Now On ZEE5,1568300,22014,234,0,179
33,LLcBU2Gq_0Y,Koi Fariyaad | Vishal Mishra Live | Jagjit Singh | Unplugged | Tum Bin,1496082,43568,367,0,951
34,U53BRSHFA9E,Dil De Diya Hai | Vishal Mishra | Random Jam,956689,65413,367,0,1515
35,q0YR-HQbNLk,Vishal Mishra Old Songs Mashup | Tune Lyrico,22266,588,11,0,19
36,EUM98PSpCh4,Jasly Reaction on Rubinav Upcoming Song with Vishal Mishra | Rubina-Abhinav | Aly Goni-Jasmin Bhasin,1241,41,0,0,4
37,pINULfSMUA0,"Hass Ke :  Jass Manak, Vishal Mishra (Official Song) New Punjabi Song 2020 | Geet MP3",4878847,154424,3025,0,5707
38,cAYFPzGMfpw,Vishal Mishra Vs Shilpiragwani Bhojpuri star || Best Dancer Acting ❤️,3101,197,7,0,13
39,OyHJL6-FL-Y,LYRICS: AAJ BHI !! VISHAL MISHRA !! NEW SONG !! VYRL ORIGINALS !!,3191,70,3,0,2
40,dsJOYM7OMsY,"Aasmaa (Studio Version) - Saand ki Aankh | Bhumi P, Taapsee P|  Vishal Mishra| Raj Shekhar| Tushar H",458985,4811,232,0,161
41,1sZ49HDR-VI,Zara Zara | Vishal Mishra | Random Jam,1454951,77307,484,0,1395
42,lFlCKQZdm-k,"Ki Honda Pyaar - Jabariya Jodi | Sidharth Malhotra, Parineeti Chopra| Vishal Mishra | ARIJIT SINGH",5884408,114786,2854,0,2407
43,BvJC3RYQoFQ,Nai Lagda Video Song | Notebook | Zaheer Iqbal &amp; Pranutan Bahl | Vishal Mishra Asees Kaur,19106718,216969,29000,0,13700
44,eeezO94IB20,"Time To Dance - Title Track | Vishal Mishra | Neeti Mohan | Sooraj, Isabelle",654562,21433,2031,0,2931
45,DkGV--T10c4,Maagu Kasa Mi - Bhikari | Swwapnil Joshi | Ajay Gogavale | Vishal Mishra,11567667,78130,3475,0,2169
46,TFL2IKGtr84,"Aasmaa - Saand Ki Aankh | Bhumi P, Taapsee P | Vishal Mishra Ft. Asha Bhosle | Raj S | Tushar H",2749663,11478,550,0,381
47,B27-NBXndlk,"Wo Chand Kahan Se Laogi (Full Song) Vishal Mishra Ft. Mohsin, Urvashi | Kya Cheez Gawa Di Hai Tumne",9607176,94829,4083,0,2708
48,vwMh5S_F8Nc,Vishal Mishra - Zaroori Tha Unplugged Cover | Rahat Fateh Ali Khan | Tune Lyrico,773665,26926,301,0,319
49,jiOt1WHSFf8,Kaise hua whatsapp status| |kaise hua by vishal mishra stagus| |vishal mishra| |kabir singh| |latest,3572671,138240,1408,0,206
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,9rGId3btfao,BEST OF ATIF ASLAM SONGS 2019 || ATIF ASLAM Romantic Hindi Songs Collection   Bollywood Mashup Songs,42639243,413612,41674,0,16576
1,5rX8m2mlQEA,Atif Aslam&#39;s Heart Touching Performance   Live at Star GIMA Awards 2015   Full HD Video,3442723,71767,1389,0,2098
2,SxTYjptEzZs,Atif Aslam: Pehli Dafa Song (Video) | Ileana D’Cruz | Latest Hindi Song 2017 | T-Series,212102568,1431493,61253,0,43112
3,TUvBTwZuJjM,"New Hindi Songs 2021 - Jubin Nautyal, Arijit Singh, Armaan Malik,Atif Aslam,Neha Kakkar",23783,247,35,0,0
4,cajSxnjQC00,Coke Studio Season 8 - Tajdar-e-Haram - Atif Aslam,148496718,1364371,101576,0,73004
5,32i0WER6auE,Hits Of Atif Aslam | Audio Jukebox | Best Of Atif Aslam Romantic Songs | T-Series,10468295,111407,8420,0,4852
6,B-J_PuEhyOM,Rafta Rafta - Official Music Video | Atif Aslam Ft. Sajal Ali | Tarish Music,4916300,240105,6374,0,20745
7,HvkqvbdwOlw,MUSTAFA JAAN E REHMAT | DAROOD O SALAAM | Atif Aslam | Boss Menn,12639183,688421,7411,0,45741
8,P8PWN1OmZOA,"Tu Jaane Na Lyrical - Ajab Prem Ki Ghazab Kahani | Atif Aslam | Ranbir Kapoor, Katrina Kaif | Pritam",184242469,1284814,54368,0,43747
9,EdfdZSYIIz0,Atif Aslam | Kadi Te Hans | VELO Sound Station 2020,18180811,421950,9040,0,36188
10,vWpD7vw5Dn4,Atif Aslam Old Songs Unplugged,11363889,104535,4237,0,1900
11,gWZzOqGF4kw,Dil Jalane Ki Baat | Atif Aslam | Latest Romantic Song 2021 | Sufiscore,9452338,170499,4736,0,58111
12,yIrU21hoHys,"Tere Bin Lyrical - Bas Ek Pal | Atif Aslam, Mithoon | Urmila, Juhi Chawla, Jimmy Shergill &amp; Sanjay",31143864,325576,11201,0,8768
13,Jv2Z9KJgYjU,Doorie Lyrical Video - Doorie | Atif Aslam | Featuring Urvashi Sharrma | Bollywood Songs,6925402,79965,2289,0,2232
14,lgm3puP3tMA,Coke Studio Special | Asma-ul-Husna | The 99 Names | Atif Aslam,45967055,1159386,31354,0,61866
15,rTuxUAuJRyY,"Tera Hone Laga Hoon Lyrical - Ajab Prem Ki Ghazab Kahani | Atif Aslam | Ranbir, Katrina K | Pritam",264003719,1587154,80782,0,46965
16,Er2IY-su5WM,Atif Aslam Mashup Unplugged 2018,7552498,77318,2983,0,1538
17,-4JV4hur1PM,Tera Hua Video Song With Lyrics | Atif Aslam | Loveyatri | Aayush Sharma | Warina Hussain |Tanishk B,112530235,669325,33582,0,18847
18,rFU28HBP7B0,Jab Koi Baat - DJ Chetas | Full Video | Ft : Atif Aslam &amp; Shirley Setia | Latest Romantic Songs 2018,155123197,1673606,58936,0,51530
19,Sw5JrUc-rFI,Khair Mangda | Atif Aslam | Sachin-Jigar | Specials By Zee Music Co.,37336450,449809,14850,0,10530
20,Z76Gcs6SQ64,BEST ROMANTIC JUKEBOX OF ATIF ASLAM | ARMAAN MALIK | ANKIT TIWARI | BEST BOLLYWOOD ROMANTIC SONGS,15274577,97622,11838,0,3292
21,P0NfnFYpENo,BAARISHEIN Song | Arko Feat. Atif Aslam  &amp; Nushrat Bharucha | New Romantic Song 2019 | T-Series,45047225,661807,33851,0,29534
22,t2XRPIEX6uk,Atif Aslam Songs 2021 | Best Of Atif Aslam 2021 | Atif Aslam Romantic Hindi Songs - FULL ALBUM,686488,7134,775,0,218
23,L5CnMYQt1q0,Raat | Atif Aslam | Official Music video,2893282,166346,4178,0,14264
24,Q-SRyoGMVAE,Jhula Jhulaye - Video Song | Yeh Hai Meri Kahani | Atif Aslam | Album &quot;Meri Kahani&quot;,9416397,104201,2480,0,4051
25,YZLKoG_vhDY,"Dil Meri Na Sune Lyrical - Genius | Utkarsh, Ishita | Atif Aslam | Himesh Reshammiya | Manoj",595309691,3028487,281225,0,153983
26,Jm7Satp7Zqk,PANIYON SA Full Song | Satyameva Jayate  | John Abraham | Aisha Sharma | Tulsi Kumar | Atif Aslam,241812050,1013636,70913,0,25130
27,KtHRBvNHRyo,Woh Lamhe Woh Baatein | Audio | Atif Aslam | Emraan Hashmi | Zeher | Shamita Shetty | Udita Goswami,47497545,268461,13310,0,9199
28,Sh3rF46yoKU,"Atif Aslam: Musafir Song | Sweetiee Weds NRI | Himansh Kohli, Zoya Afroz | Palak  &amp; Palash Muchhal",155623130,1201440,54577,0,52914
29,TWfzLpR3Q_E,Jaane De - Full Video | Atif Aslam | Qarib Qarib Singlle | Irrfan I Parvathy | Vishal Mishra,32856615,255950,8095,0,8814
30,74cVT_tUpck,Coke Studio Season 12 | Wohi Khuda Hai | Atif Aslam,45691310,800107,23306,0,48823
31,C3mHF9Uw4ao,"What Celebrities Think About Atif Aslam | Ft.Jubin Nautiyal, Neha Kakkar, Armaan Malik , Sonu Nigam🔥",1059396,28056,1630,0,2297
32,U_DSCLqgZCo,Coke Studio Season 8| Man Aamadeh Am| Gul Panrra &amp; Atif Aslam,101249408,579466,40602,0,30648
33,FDcgwT1PcfU,Atif Aslam Making Fun Of Singers at LSA 2017 | Atif Aslam Mimicry | LSA 2017,2592689,46477,1990,0,900
34,Z-VqefIWLa0,"Hindi Heart touching Songs 2020 💓 arijit singh,Atif Aslam,Neha Kakkar,Armaan Malik,Shreya Ghoshal",6458688,,,0,839
35,phBtP7HIzgU,"Jeene Laga Hoon Lyrics - Atif Aslam , Shreya Ghoshal",485203,10415,349,0,335
36,xWC-ZBAL7Ms,Baarish by Atif Aslam | Half Girlfriend | Arjun Kapoor &amp; Shraddha Kapoor | Tanishk Bagchi,34679095,355783,21571,0,13698
37,QNs7KMIGc28,NO AUTOTUNE?? Arijit Singh and Atif Aslam v Ed Sheeran and Shawn Mendes // WHO SANG IT BETTER?,10327,751,14,0,233
38,HPgPc_3nJkE,Coke Studio Season 8 - Man Aamadeh Am - Gul Panrra &amp; Atif Aslam,21191746,155559,8887,0,6688
39,bEpJTwZiwfE,New Hindi Songs 2021 // Atif Aslam Romantic New Songs 2021 // INDIAN Heart Touching Love Songs 2021,2627,27,5,0,1
40,aZ5_QCRvfN4,Rafta Rafta - Official Music Video REACTION | Atif Aslam &amp; Sajal Ali | WhatTheFam Reactions!!!,17896,1095,20,0,177
41,116zA9xlfbA,"Hindi Heart Touching Song 2021 - Arijit Singh, Atif Aslam, Neha Kakkar, Armaan Malik, Shreya Ghoshal",73268,,,0,0
42,pZVSlGQnzig,Chale To Kat Hi Jayega - Atif Aslam | Musarrat Nazeer | Sufiscore | Latest Atif Aslam Song Video,21937843,330037,20058,0,17618
43,YkS6NiHR3dg,"New Hindi Song 2021 | Hits of arijit singh,Jubin Nautiyal,Atif Aslam,Neha Kakkar,Armaan Malik...",118352,755,137,0,40
44,CHWpExUdGbQ,Rafta Rafta - Music Video REACTION | Atif Aslam &amp; Sajal Ali | Swaggy d,15711,1063,28,0,271
45,yD-fJ8To6hM,HBL PSL 6 Opening Ceremony feat. Atif Aslam | Naseebo Lal | Aima Baig | Imran Khan | Young Stunners,981094,46309,3658,0,2641
46,uCMYzolEbO0,Atif Aslam : Darasal Full Video Song | Raabta | Sushant Singh Rajput &amp; Kriti Sanon | Pritam,28548192,302112,5959,0,6605
47,sCxtschgGh0,Paniyon Sa [Slowed + Reverb] - Atif Aslam | Satyamev Jayate | Indian Lofi Song Channel #Atifaslam,77267,2176,39,0,74
48,rzwLMn2Gr8M,Janam Janam Lyrical - Phata Poster Nikhla Hero | Shahid Kapoor | Atif Aslam | Padmini | Pritam,2107709,50376,823,0,925
49,sOVEUrrbhp8,"New Hindi Song 2021 | jubin nautiyal , arijit singh, Atif Aslam, Neha Kakkar , Shreya Ghoshal",62278,490,53,0,47
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,d4AIAf3jP8I,जिसने भी सुनी वो रोने लगा - बहुत ही दर्द भरी गजल - Dard Bhari Gajal - Hindi Sad Song 2019,68125062,283991,59931,0,10818
1,2FhWR13ox1c,Tahir Chishti की latest दर्द भरी गजल 2021 | Dil Kahi Lagta Nahi | Dard Bhari Ghazal 2021,83870,410,113,0,11
2,cv8UocAT87c,Jagjit Singh Ghazals - Saher Album Full Songs (Audio) Jukebox Super Hit Hindi Ghazal Album,19926014,90560,13594,0,3634
3,5Ed-HsmZWgg,Ghazal Special | Chitthi Aai Hai | Huzur Is Kadar | Dil Dhundta Hai | Audio Jukebox,3324089,37217,3036,0,876
4,E2j5XfVnaPM,new andhar Chand Tumi Tumi vorer Alo Islamic gazal 2021,1814534,11643,1961,0,443
5,NYxN_4i_mOA,Top 10 Ghazal - Pankaj Udhas || New Ghazal 2019 || Islamic Entertainment ||,6875064,46430,7358,0,1459
6,tKrabG7TAwo,Dard Bhari Ghazal 2021 - Hum Tere Shahar Mein Aaye Hain Musafir Ki Tarah | दर्द भरी ग़ज़ल,64903309,306948,56502,0,18473
7,WYUZq7r3QUQ,ताहिर चिश्ती की नई और बहुत ही दर्द भरी गजल - पत्थर के सनम - Sad Ghazal 2020,82450665,233992,51293,0,20913
8,zLh5YjkWKZQ,Best Jagjit Singh Ghazal Collection - Audio Jukebox,2721935,11288,1895,0,564
9,4iRnfJ13Ofs,Papon - MTV Unplugged Jukebox | Ghazal Compilation,2074389,25675,724,0,531
10,86ibECsFILo,Tahir Chishti की latest दर्द भरी गजल 2021 | Dil Kahi Lagta Nahi | Dard Bhari Ghazal 2021,1980,24,4,0,1
11,bPuM-qrh13g,"ইমাম হাসান ও মা ফতেমার সেরা ঘটনা | Gojol, Ajmera Parveen Gojol, Ghazal, Bangla Gojol, Gazal, গজল",292727,1175,227,0,44
12,uHy5t8VFp1Y,नॉन स्टॉप दर्द भरी गजल 2021 Hindi Sad Ghazal | Non Stop Sad Ghazal | Arshad Kamli Dard Bhari Ghazal,86049,415,88,0,13
13,ardVHtQvixg,Gazal दिल तोड़ के हंसती है किसी और पर मरती है।    // Harendra Shastri,17656129,36555,9983,0,2334
14,EYMlILRoO6Q,बेहद दर्द भरी ग़ज़ल - karke Tanha Mujhe Is Mod Pe Laane Wala - Sad Ghazal || Shakeel Ashfaq,22340640,100624,17307,0,5122
15,eec4tjP0lkI,এই মিছে দুনিয়ায় তুমি থাকবা কতদিন | Bangla New Gazal 2021 | Bangla Islamic Song | Bangla New Gojol,3053497,25485,2993,0,584
16,blmYgS_24TE,अनीस साबरी की दर्द भरी गजल - Dosti Ka Bharosa Nahi | Anis Sabri Ghazal,9771192,88798,5923,0,3197
17,pBGTQXvCm2I,2020 की बहुत ही दर्द भरी गजल - ये कैसी प्रीत निभाई | Naim Sabri | Sad Ghazal,5207537,22561,3917,0,1042
18,v6UxUjXNYO0,वो दर्द भरी ग़ज़ल जिसने मजीद शोला को फेमस किया - Wo Ladki Yaad Aati Hai | Majid Shola Ghazal,13726396,58701,11676,0,3519
19,baxAugj6BFo,Gajal-रो-रोकर सुनेंगे यह ग़ज़ल | Tum Mere Bad Mohabbat Ko Taras Jaoge | Tahir Chishti New Ghazal,3426794,16119,2975,0,794
20,lMe_WJW3abI,Us Bewafa Ki Yaad Aati Hai | दर्द भरी गजल 2020 | Naim Sabri | Dard Bhari Ghazal,4305374,16958,3466,0,587
21,xfr0JzMf3EI,New Sad Ghazal - किस्मत ने तुझको गैर की दुल्हन बना दिया - Arshad Kamli Ghazal,1556282,6856,1275,0,264
22,vpHpiiPmdRI,Humko Kisi Ke Gham Ne Maara - Ghulam Ali - Ghazal Songs - Mehfil Mein Baar Baar,22093629,114941,9119,0,31
23,8AH-CRoWDG0,Mujhe Tum Yaad Aate Ho | Osman Mir | Ghazal,5961476,61304,2977,0,3649
24,AtBHrg7nC_A,Arshad Kamli की दर्द भरी गजल | ये उम्र कट ना जाए कही इंतज़ार में | Dard Bhari Ghazal 2020,2663084,8817,1525,0,287
25,xn3ySBvbMik,बेवफाई की ऐसी दर्द भरी गजल नही सुनी होगी - वो मुझे मैं उसे भूल जाऊ | Ghazal | Arshad Kamli,97432821,474701,77125,0,24333
26,p6XDq_mvmQw,Sharab Cheez He Aisi Hai (Full Ghazal) - Pankaj Udhas &quot;Jashn&quot;,1907171,9425,825,0,356
27,8bueiu8NQtI,Top Ghazals of All Time | Timeless Classic Ghazals | Ghazal Collection | Superhit Ghazal | Ghazal,47523,530,34,0,16
28,8xBNZbqaA9Q,बेवफाई की सबसे दर्द भरी गजल | Tujhe Yaad Meri Aayegi | Tahir Chishti | 2021 Dard Bhari Ghazal,4050232,14073,3185,0,619
29,GbXB3ZI3SdQ,बेहद दर्द भरी ग़ज़ल | Tu Meri Mohabbat Hai | Sad Ghazal | Azim Naza,3747361,29088,3808,0,986
30,NT8RRPGobgo,Nonstop Superhit दर्द भरी गजल 2020 - Naim Sabri Latest Dard Bhari Ghazals | नईम सबरी | CW Ghazal,672,12,2,0,4
31,avAilXafQEU,गैरों से क्या गिला करें जब अपने ही बदल गए //सुपरहिट गजल // Ravita shastri Gajal 9411439973,19264639,38590,10792,0,2488
32,GSSe93sZIx8,दुनिया की सबसे दर्द भरी गजल - Patthar Ke Sanam Tune | Tahir Chishti | Hindi Sad Song 2020,52513604,142412,36900,0,8063
33,owxspf1D9yo,गजल / जब छोडि सनम हमको / दुल्हन बनि जाएगी / तेरी याद सताएगी दिन राति रुलाएगी / सुनील शास्त्री /sunil,10675616,20181,5757,0,1217
34,ADj7bPHBDUI,Live Telecast 🔴 Gajal गजल - 2021 Compatison Video By Sapna Shastri &amp; Jyoti Shasrti II sad song,2852096,6541,2169,0,313
35,3IjokR9Nbds,&quot;Koi Umeed Bar Nahin Aati&quot; | Rahat Fateh Ali Khan | Ghazal | Mirza Ghalib,5215987,41159,3874,0,1772
36,dxd1Q58GkYI,2020 बेवफाई की ऐसी दर्द भरी गजल नही सुनी होगी - तुम मुझको भुला देना - Bewafai Ghazal - Arshad Kamli,4288628,18448,2955,0,757
37,xY2P6IAd0MI,"Jhuki Jhuki Si Nazar | Jagjit Singh | Arth 1983 Songs | Ghazal Song | Shabana Azmi,  Raj Kiran",10937136,47579,2703,0,1758
38,VllqzzV9F6w,Ghazal - penawar rindu.mp4,56662,255,20,0,18
39,jT70aiposJk,GHAZAL BUNGA MAWAR.avi,31268,191,7,0,9
40,ouIiMZqmDfw,रुला देने वाली गजल - jane Kyun Bewafa Ho Gaye | New gajal 2020 | sad Gajal,2421542,7182,1386,0,268
41,0TxicMHC5jE,Aankh Se chhalka Aansu Ja tapka sharab mein Hindi song ghazal mujra super,446594,1808,280,0,34
42,yHRO1Ka4eaI,दर्द भरी गजल 2020 | मुझे बेवफा ना ऐसी सजा दे | Arshad Kamli | Dard Bhari Ghazal | Hindi Sad Song,1900665,8732,1481,0,358
43,1UXkXGcl8N8,बेवफाई की ऐसी दर्द भरी गजल नही सुनी होगी - जा रहा हूँ लोटकर वापस कभी ना आंऊगा | Ghazal |Arshad Kamli,15134488,64933,10971,0,2529
44,L6fHVSivxkw,Arshad Kamli की सबसे दर्द भरी गजल सुनकर रोना आजाएगा | Uth Gayi Doli | Dard Bhari Ghazal,1462341,6780,1145,0,338
45,WxBO_8tiSSw,बहुत ही दर्द भरी ग़ज़ल - Tum Mere Baad Mohabbat Ko Taras Jaoge - Best Hindi Ghazal Songs,5852090,16478,4586,0,927
46,9SMO2ufNugc,Ghazal by Asha Bhosle | Salona Sa Sajan Hai | Naushad Ki Nazar Se,1063,,,0,9
47,wfTQRxrZySY,मेरे यार से मुख क्यों _ 2021दर्द भरी गजल|| gajal_song_hindi_बेबफाई || Ritu thakur | गजल | 2021_gazal,18798671,47775,11033,0,1716
48,Li5ZECE7tTQ,Kumpulan Seri Melati - Sri Johor (Ghazal Termasyhur),38939,237,23,0,0
49,mvMS61zARyk,मेरी जाने ग़ज़ल || क़व्वाली मुकाबला || Meri Jane Ghazal | Qawwali Muqabla 2021 | Superhit Qawwali,25833735,82768,15710,0,3143
,v_id,v_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
0,kfBvz2rG-NI,Nina Burmi | Mishra Bhairavi Thumri | Indian Classical Music,4384937,61387,2025,0,3643
1,mGTovfys088,The Best of Thumris | Vol 2 | Audio Jukebox | Shobha Gurtu | Shubha Mudgal | Music Today,207625,2642,111,0,90
2,k_loPwdMlA4,Thumri - Jagjit Singh | Ustad Zakir Hussain | Pt. Hariprasad Chaurasia | Unseen Thumri- Ab ke saawan,808874,14126,449,0,464
3,cToCu8CemfI,Kaa Karu Sajani | Ustad Rashid Khan | Thumri | Semi Classical Music | Art and Artistes,1878761,13161,757,0,643
4,FAFxXbH7Zqc,Dr. Prabha Atre - Kaun Gali Gayo Shyam (Thumri),46066,776,30,0,47
5,ofBxcU-Jr04,"Zamane Mein Aji - Classic Thumri Song - Jeevan Mrityu - Dharmendra, Raakhee",332433,1571,127,0,98
6,K8QchNmxGq0,"Aye Na Balam Thumri by Bidushi Kaushiki Chakraborty, Tabla accompanied by Ojas Adhiya.",675035,7788,410,0,378
7,zJuFgBu6Qbw,Yaad Piya Ki Aaye | Thumri | &#39;Suchismita Das&#39; | Classical Song | Virsa Show,566547,5358,372,0,267
8,4bFjzsGya7U,What is Thumri ठुमरी क्या है ? कैसे समझें | Indian Music ART,24340,915,33,0,68
9,_byBoS1g4kY,The Best of Thumris | Vol 1 | Audio Jukebox | Shobha Gurtu | Shubha Mudgal | Music Today,53572,652,20,0,19
10,qoU4YXaQTSA,Thumri Bhairavi - Akbar Ali - Main To Paniya Bharan Ko Aayi,28480,,,0,60
11,Z6Q3dJoa85A,Thumri | Priyanka Gope | Bangla Song Album | Full Album | Audio Jukebox,47930,777,28,0,62
12,KB6Q9GiLZu8,Ustad Shafqat Ali Khan - Thumri in Raag Bhairavi (Na Ja Balam Pardes - Bhajoo Ban ke...),27269,468,11,0,30
13,TNJulM4NAI8,Girija Devi - Piya Nahi Aaye (Thumri - Raag Des),27067,478,11,0,30
14,bL-8mEIj1NM,"Babul Mora Naihar, Thumri Bhairavi | Pandit Bhimsen Joshi (Album:The Versatile - Bhimsen Joshi vol2)",59051,1000,40,0,79
15,B9m62W4jnL0,"Aaya kare zara keh do sawariya se (Thumri Raag Bhairvi )- Maithili Thakur, Rishav Thakur",550730,7594,377,0,607
16,7A9sH-hUXko,Sawan Beeta Jaye - Thumri - Lakshmi Shankari | Nirmala Devi,172708,1617,86,0,89
17,1Rbcc5J5kqA,BARSAN LAGI SAAVAN  | JAVED ALI | MODERN INTERPRETATION,99389,1854,76,0,67
18,qL_EuU6hBKw,Expressions of Love - Thumri and Dadra | Audio Jukebox | Vocal | Classical | Rashid Khan,99469,1097,55,0,44
19,IUnVaK2kleE,Saiyan Bina Ghar Suna Thumri | Ustad Shafqat Ali Khan | LIVE Performance,238817,2782,118,0,194
20,WwXXJTDTI2I,Thumri | Surdas | Hindi | ठुमरी | सूरदास | Unity Groups India | Abhyang Sadhana | Devotional Song,22764,585,10,0,
21,pA2lMgBGas4,"The Versatile Shubha Mudgal Thumri,Kajri &amp; Baramasa I Audio Jukebox I Classical I Vocal",164633,2041,78,0,98
22,04TT9pJF-Fs,Piu |Pilu Thumri | Indian Semi-classical | Papihara Peekee Bol Na Bol,166696,2073,114,0,179
23,pfFDZgh3-oE,Thumri (ठुमरी) || Nadiya Bairi Bhayi || भजन शिरोमणि Akansha Rao..,4285,90,1,0,10
24,dIJxpUlCMpQ,Kaushiki Chakrabarty - Tore Naina Jadoo Bhare (Thumri),288340,2899,203,0,182
25,p6BGmiNvIBw,Ustad Rashid Khan | Baaton Baaton Mein | Raag Pahadi | Taal Thumri | Art and Artistes,184054,1177,46,0,33
26,YbZWV15k2MI,Yaad Piya Ki Aaye Thumri,237098,4306,97,0,109
27,JXTUTP_z6ck,Bade Ghulam Ali Khan sings Pilu Thumri (Kate na birha ki Raat),108714,728,37,0,49
28,DMO4-SD_gKU,Thumri | Pt. Rajan Sajan Mishra | Hindustani Classical Vocal | Part 4/4,3025,93,2,0,8
29,dnRuq3_DdWc,Thumri ( Sab Ban THan Aayi Shyam Pyari Re )- In Kathak by Meghranjani Medhi,63525,2571,24,0,105
30,5ky3XeFi6x4,"Ramakant Gaikwad,Pahadi Thumri,Saiyan Bina Ghar soona,Live @ Mumbai",21393,201,7,0,22
31,fYu66l6O4ek,নজরুলের ঠুমরি  ।।  Nazrul Sangeet । I Thumri ।। Bengal Jukebox,38149,613,35,0,35
32,o6oL9kKftFo,Kaushiki Chakrabarty - Yaad Piya Ki Aaye (Thumri),513195,6988,334,0,382
33,Yj1NA5CvHe4,a beautiful dadra sung by thumri queen shobha gurtuji with anish pradhanji on tabla,261683,1263,87,0,85
34,Ck95ia6k6xw,Kanha (Thumri),31069,595,14,0,0
35,FaWTJw60J9w,Jin Jao Ratiyan || A heartfelt thumri || Piu Mukherjee,17825,476,8,0,21
